id,spawngroupID,zone,x,y,z,heading,respawntime,variance,pathgrid,_condition,cond_value,enabled,animation,boot_respawntime,clear_timer_onboot,boot_variance,force_z,min_expansion,max_expansion,content_flags,content_flags_disabled
332538,8059,freportn,314,-183,3.7,63.229462,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332539,8060,freportn,314,-161,3.7,67.308777,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332540,8061,freportn,360,-174,3.7,189.6884,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332541,8062,freportn,341,-172,17.700001,133.597702,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332542,8008,freportn,-83,-378,-24.5,0,640,0,5,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332543,8063,freportn,366,-185,17.700001,164.192596,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332544,8013,freportn,208,-170,1.8,130.538193,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332545,8064,freportn,202,-183,17.700001,137.677002,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332546,8065,freportn,556,-116,3.7,191.727997,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332547,8066,freportn,529,-112,3.7,191.727997,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332548,8067,freportn,567,-73,3.7,107.082199,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332549,8068,freportn,572,-145,17.700001,193.7677,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332550,8069,freportn,534,-9,2.5,146.855499,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332551,8070,freportn,482,-26,2.5,55.07082,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332552,8071,freportn,341,302,-10.2,222.322998,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332553,8072,freportn,284,287,-10.2,17.337111,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332554,8073,freportn,273,301,-10.2,62.209629,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332555,8074,freportn,-20,213,-9.13,0,640,0,11,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332556,8075,freportn,-141,239,3.7,217.223801,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332557,8076,freportn,-45,185,3.7,223.342804,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332558,8077,freportn,-182,229,3.7,128.498596,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332559,8078,freportn,-132,244,3.7,79.546753,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332560,8079,freportn,-75,220,-10.2,67.308777,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332561,8080,freportn,-75,200,-10.2,67.308777,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332562,8081,freportn,-78,212,-10.2,0,640,0,12,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332563,8082,freportn,-128,207,-10.2,156.033997,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332564,8083,freportn,-128,190,3.7,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332565,8084,freportn,191,-102,3.7,64.24929,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332566,8085,freportn,209,-130,3.7,9.178471,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332567,8086,freportn,-62,-186,3.7,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332568,8087,freportn,-40,-186,3.7,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332569,8088,freportn,-127,-108,3.4,243.739395,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332570,8089,freportn,-127,-93,3.4,258.016998,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332571,8090,freportn,-183,-83,17.700001,138.696899,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332572,8091,freportn,-198,-103,3.7,32.63456,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332573,8092,freportn,-229,-33,3.7,131.558105,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332574,8093,freportn,-215,-33,3.7,131.558105,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332575,8009,freportn,-219,18,0.8,160.113297,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332576,8010,freportn,-244,-63,3.7,36.713879,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332577,8011,freportn,-189,-30,3.7,68.328613,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332578,8094,freportn,-138,27,1.8,7.13881,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332579,8095,freportn,-153,64,1.8,72.407928,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332580,8113,freportn,17,91,3.7,193.7677,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332581,8097,freportn,-33,70,3.7,66.288948,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332582,8098,freportn,-33,85,3.7,66.288948,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332583,8099,freportn,72,72,3.7,137.677002,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332584,8100,freportn,57,71,3.7,129.518402,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332585,8101,freportn,580,-76,3.7,161.133102,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332586,8102,freportn,551,-107,3.7,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332587,8103,freportn,78,-106,2.1,231.501404,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332588,8105,freportn,201,-170,3.7,131.558105,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332589,8106,freportn,-39,-75,3.4,134.617599,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332590,8107,freportn,-56,-103,3.7,260.056702,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332591,8108,freportn,470,-33,3.7,194.787506,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332592,8114,freportn,348,-164,31.750999,65.269119,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332593,8109,freportn,5,80,1.8,204.985794,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332594,9013,freportw,-329,1372,-20.200001,207.025497,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332595,9008,freportw,-531,-158,-10.2,117.280502,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332596,9007,freportw,-134,-86,3.7,103.0028,640,0,7,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332597,9006,freportw,481,-56,-21.200001,22.43626,36,0,81,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332598,9005,freportw,576,-31,-26.1,127.478798,36,0,27,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332599,9005,freportw,544,-53,-26.1,8.15864,36,0,28,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332600,9004,freportw,413,-17,-23.6,116.260597,36,0,83,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332601,9005,freportw,454,-451,-26.1,52.01133,36,0,29,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332602,9005,freportw,195,4,-26.123989,158.0737,36,0,30,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332603,9004,freportw,301,503,-23.6,259.036804,36,0,84,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332604,9005,freportw,794,113,-26.1,69.348442,36,0,31,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332605,9006,freportw,422,-88,-24.200001,253.937698,36,0,75,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332606,9005,freportw,287,-329,-26.1,122.379601,36,0,32,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332607,9004,freportw,592,-246,-23.6,218.243607,36,0,82,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332608,9006,freportw,753,487,-24.200001,25.49575,36,0,76,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332609,9006,freportw,794,-510,-24.200001,128.498596,36,0,77,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332610,9005,freportw,244,221,-26.1,44.87252,36,0,33,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332611,9005,freportw,395.401093,172.560394,-26.123989,137.677002,36,0,34,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332612,9006,freportw,375,44,-24.200001,16.31728,36,0,78,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332613,9006,freportw,500,-401,-26.1,144.815903,36,0,35,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332614,9010,freportw,777,390,-26.1,10.1983,36,0,36,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332615,9004,freportw,652,76,-22.9,255.977295,36,0,5,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332616,9004,freportw,763,-29,-23.6,130.538193,36,0,6,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332617,9010,freportw,566,273,-25.700001,4.07932,36,0,37,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332618,9004,freportw,340,192,-23.6,246.798904,36,0,8,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332619,9006,freportw,385,-52,-24.200001,12.23796,36,0,36,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332620,9011,freportw,-298,56,-24.799999,180.509903,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332621,9010,freportw,692,-302,-26.1,206.005707,36,0,38,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332622,9010,freportw,247,147,-26.1,245.779007,36,0,39,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332623,9010,freportw,767,97,-26.1,9.178471,36,0,40,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332624,9010,freportw,603,206,-26.1,259.036804,36,0,41,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332625,9010,freportw,464,317,-26.1,250.878204,36,0,42,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332626,9027,freportw,-823,-162,-24.200001,125.439102,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332627,9010,freportw,415,364,-26.1,238.640198,36,0,4,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332628,9012,freportw,-906,-605,-108,172.351303,640,0,0,0,1,1,3,0,0,0,0,-1,-1,NULL,NULL
332629,9012,freportw,-912,-567,-108,170.3116,640,0,0,0,1,1,3,0,0,0,0,-1,-1,NULL,NULL
332630,9012,freportw,-884,-591,-108,243.739395,640,0,0,0,1,1,3,0,0,0,0,-1,-1,NULL,NULL
332631,9012,freportw,-877,-565,-108,231.501404,640,0,0,0,1,1,3,0,0,0,0,-1,-1,NULL,NULL
332632,9010,freportw,581,97,-26.1,0,36,0,72,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332633,9141,freportw,-88,-106,-24.200001,105.042503,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332635,9155,freportw,-805,-283,-10.2,237.620407,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332636,9038,freportw,-734,146,31.700001,130.538193,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332637,9039,freportw,-742,132,31.700001,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332638,9040,freportw,-759,142,31.700001,66.288948,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332639,9041,freportw,-752,139,3.7,112.181297,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332640,9042,freportw,-721,111,3.7,234.560898,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332641,9043,freportw,-738,105,3.7,256.997192,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332642,9044,freportw,-756,108,3.7,255.977295,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332643,9045,freportw,-762,136,3.7,82.606232,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332644,9046,freportw,-733,158,-23.200001,139.716705,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332645,9047,freportw,-762,133,-23.200001,83.62606,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332646,9048,freportw,-771,113,-23.200001,58.13031,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332647,9049,freportw,-733,108,-23.200001,249.858398,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332648,9050,freportw,-710,138,-23.200001,197.847,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332649,9051,freportw,-772,124,-23.200001,47.932011,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332650,9052,freportw,-754,136,-10.2,61.1898,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332651,9054,freportw,-345,-282,-23.5,230.481598,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332652,9056,freportw,-448,-107,-10.874,50,640,0,64,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332653,9057,freportw,-497,-203,-11.4,260.056702,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332654,9058,freportw,-451,-143,-24.200001,2,640,0,65,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332655,9059,freportw,9,102,-10.249,218.243607,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332656,9060,freportw,-540,-172,-24.200001,27.53541,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332657,9061,freportw,-816,19,-52.200001,49.971668,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332658,9062,freportw,-761,155,-23.200001,99.943336,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332659,9063,freportw,-648,72,-52.200001,143.796005,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332660,9064,freportw,-797,-282,-24.200001,238.640198,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332661,9065,freportw,-834,-279,-10.2,55.07082,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332662,9066,freportw,-718,117,3.7,215.184097,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332663,9067,freportw,-650,164,-52.200001,161.133102,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332664,9068,freportw,-774,125,3.7,85.665733,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332665,9069,freportw,-791,75,-53.099998,146.855499,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332666,9070,freportw,-762,148,17.700001,66.288948,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332667,9071,freportw,-753,133,31.700001,50.991501,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332668,9072,freportw,-773,110,3.7,39.773369,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332669,9073,freportw,-710,153,17.700001,165.212494,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332670,9074,freportw,-760,145,3.7,120.339897,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332671,9075,freportw,-749,134,-10.2,54.050991,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332672,9076,freportw,-643,108,-40,235.580704,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332673,9077,freportw,-719,112,-23.200001,134.617599,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332674,9078,freportw,-758,151,31.700001,101.983002,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332675,9132,freportw,-582,-9,-24.200001,134.617599,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332676,9080,freportw,-563,-9,-24.200001,134.617599,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332677,9145,freportw,-903,83,-24.200001,2.03966,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332678,9082,freportw,-916,82,-24.200001,5.09915,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332679,9083,freportw,-819,-250,-24.200001,49.971668,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332680,9084,freportw,-834,-186,-24.200001,44.87252,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332681,9085,freportw,-831,-229,-24.200001,25.49575,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332682,9086,freportw,-793,-240,-10.2,206.005707,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332683,9087,freportw,-822,-170,-24.200001,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332684,9088,freportw,-697,-275,-24.200001,83.62606,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332685,9089,freportw,-709,-242,-24.200001,169.291794,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332686,9090,freportw,-40,-245,-24.200001,103.0028,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332687,9091,freportw,-192,-246,-10.2,136.657196,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332688,9092,freportw,-41,-321,-8.2,260.056702,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332689,9093,freportw,-34,-244,-24.200001,130.538193,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332690,9094,freportw,-28,-310,-24.200001,234.560898,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332691,9095,freportw,25,-267,-25.200001,0,640,0,66,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332692,9096,freportw,45,-316,-10.2,50.991501,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332693,9097,freportw,-221,-233,-38.200001,3.05949,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332694,9098,freportw,-236,-233,-35.799999,3.05949,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332695,9099,freportw,-132,-290,-10.2,0,640,0,68,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332696,9100,freportw,-230,-245,-10.2,130.538193,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332697,9101,freportw,-429,-106,-24.5,142.776199,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332698,9102,freportw,-472,-119,-24.200001,62.209629,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332699,9103,freportw,-526,-157,-24.200001,132.577896,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332700,9104,freportw,-338,-177,-24.200001,195.807404,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332701,9105,freportw,-328,-182,-24.200001,135.637405,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332702,9106,freportw,0,-180,-24.200001,66.288948,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332703,9022,freportw,-193,-32,-24.200001,0,640,0,46,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332704,9033,freportw,-157,-79,3.7,196.827194,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332705,9018,freportw,-177,29,-24.200001,249.858398,14400,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332706,9016,freportw,-973,61,-24.200001,0,640,0,44,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332707,9019,freportw,-107,-430,-24.200001,0,640,0,45,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332708,9015,freportw,-589,-270,-24.874001,0,640,0,43,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332709,9029,freportw,-2,6,-24.200001,0,640,0,62,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332710,9014,freportw,-118,0,-22,0,640,0,80,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332711,9037,freportw,-593,244,-24.200001,161.133102,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332712,9017,freportw,-703,-364,-24.200001,196.827194,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332713,9031,freportw,-148,-82,-10.2,195.807404,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332714,9021,freportw,-201,-49,-24.200001,69.348442,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332715,9032,freportw,-126,-34,-24.200001,3.05949,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332716,9134,freportw,-955,-53,-24.200001,198.866898,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332717,9107,freportw,-106,-63,-10.2,190.708206,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332718,9023,freportw,-104,-49,-24.200001,192.747894,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332719,9030,freportw,-47,136,-10.249,122.379601,640,0,79,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332720,9034,freportw,90,-21,-24.200001,67.308777,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332721,9108,freportw,33,5,-24.200001,231.501404,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332722,9140,freportw,90,-21,3.751,67.308777,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332723,9109,freportw,-33,-132,-10.2,74.447594,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332724,9138,freportw,-272,-174,-38.200001,103.0028,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332725,9110,freportw,-708,156,-23.200001,151.954697,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332726,9111,freportw,-719,145,31.700001,191.727997,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332727,9112,freportw,77,-233,-24.200001,175.410797,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332728,9113,freportw,62,-312,-10.2,254.957504,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332729,9115,freportw,-719,-155,-25.799999,30.5949,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332730,9116,freportw,-724,-155,-24.5,24.47592,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332731,9117,freportw,-388,1295,-26.200001,109.121803,640,0,0,0,1,1,0,0,0,0,0,3,99,NULL,NULL
332732,9118,freportw,-379,1263,-26.200001,132.577896,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332733,9119,freportw,-379,1292,-26.200001,147.875397,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332734,9120,freportw,-386,1245,-26.200001,92.804527,640,0,0,0,1,1,0,0,0,0,0,3,99,NULL,NULL
332735,9121,freportw,-705,-245,-24.799999,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332736,9122,freportw,-729,-192,-28.200001,0,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332737,9133,freportw,535,-268,-26.1,234.560898,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332738,9025,freportw,-199,3,-24.200001,58.13031,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332739,9024,freportw,-165,35,-24.200001,142.776199,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332740,9124,freportw,94,64,-24.200001,88.725212,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332741,9125,freportw,98,8,-24.200001,31.614731,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332742,9123,freportw,200,631,-38.799999,3.05949,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332743,9126,freportw,-31,-23,-22.200001,200.906494,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332744,9155,freportw,-164,-106,17.751011,193.7677,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332745,9149,freportw,-183,-116,17.750999,130.538193,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332746,223140,frontiermtns,1343,218,-35.299999,39.773369,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332747,223143,frontiermtns,2252,-622,-53.900002,206.005707,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332748,92061,frontiermtns,886,-2884,-244.5,194.787506,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332749,92125,frontiermtns,3011,-1478,-305.200012,5.09915,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332750,92125,frontiermtns,3323,-1197,-243.5,104.022697,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332751,223135,frontiermtns,-824,3651,311.600006,197.847,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332752,223109,frontiermtns,1821,787,182.800003,6.11898,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332753,92076,frontiermtns,-1350,-594,-112.199997,2.03966,640,0,19,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332754,92032,frontiermtns,-1488,-83,-114.800003,227.422104,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332755,92032,frontiermtns,-1212,-369,-113,240.679901,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332756,223126,frontiermtns,-1491,18,-114.5,158.0737,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332757,92076,frontiermtns,-1019,-337,-113.599998,78.526909,640,0,23,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332758,223137,frontiermtns,-436,-1176,-221.300003,215.184097,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332759,223130,frontiermtns,-3114,2984,298.299988,133.597702,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332760,92096,frontiermtns,-1476,2131,213.199997,200.906494,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332761,223133,frontiermtns,-2637,1308,128.800003,59.150139,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332762,223135,frontiermtns,-1075,1813,136.300003,194.787506,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332763,223146,frontiermtns,-1185,-3747,-334.200012,143.796005,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
332765,223135,frontiermtns,-605,2456,414.399994,78.526909,640,0,0,0,1,1,0,0,0,0,0,-1,-1,NULL,NULL
